latitude,longitude,year,week,fire_cnt_before,fire_before,fire_cnt_last_year,fire_last_year,fire_cnt_last_year_same_week,fire_last_year_same_week,Mandal_Nam,Dist_Name,confidence
17.09,79.96,2022,21,0.117647059,0.039215686,0.019607843,0.019607843,0,0,Ananthagiri,Suryapet,61.21723365
17.1,78.02,2022,51,0.058823529,0.019607843,0.0,0.0,0,0,Kondurg,Rangareddy,60.58657442
17.12,78.6,2022,8,0.196078431,0.058823529,0.019607843,0.019607843,1,1,Kandukur,Rangareddy,86.0
17.12,78.6,2022,9,0.196078431,0.058823529,0.019607843,0.019607843,0,0,Kandukur,Rangareddy,68.88637261
17.12,78.61,2022,8,0.137254902,0.039215686,0.039215686,0.039215686,1,1,Kandukur,Rangareddy,68.88637261
17.12,78.61,2022,9,0.137254902,0.039215686,0.039215686,0.039215686,0,0,Kandukur,Rangareddy,88.88637261
17.12,79.87,2022,20,0.098039216,0.039215686,0.019607843,0.019607843,0,0,Nadigudem,Suryapet,81.21723365
17.13,78.04,2022,52,0.117647059,0.039215686,0.058823529,0.058823529,0,0,Kondurg,Rangareddy,85.0
17.14,78.22,2022,8,0.960784314,0.470588235,0.647058824,0.411764706,0,0,Nandigama,Rangareddy,82.0
17.14,78.22,2022,9,0.960784314,0.470588235,0.647058824,0.411764706,0,0,Nandigama,Rangareddy,99.99789645
17.14,78.22,2022,10,0.960784314,0.470588235,0.647058824,0.411764706,4,1,Nandigama,Rangareddy,81.0
17.14,78.22,2022,11,0.960784314,0.470588235,0.647058824,0.411764706,1,1,Nandigama,Rangareddy,99.99789645
17.14,78.22,2022,12,0.960784314,0.470588235,0.647058824,0.411764706,1,1,Nandigama,Rangareddy,99.99789645
17.14,78.22,2022,13,0.960784314,0.470588235,0.647058824,0.411764706,2,1,Nandigama,Rangareddy,99.99789645
17.14,78.22,2022,16,0.960784314,0.470588235,0.647058824,0.411764706,0,0,Nandigama,Rangareddy,69.25218697
17.14,78.22,2022,17,0.960784314,0.470588235,0.647058824,0.411764706,0,0,Nandigama,Rangareddy,84.0
17.14,78.22,2022,37,0.960784314,0.470588235,0.647058824,0.411764706,0,0,Nandigama,Rangareddy,69.25218697
17.14,78.22,2022,43,0.960784314,0.470588235,0.647058824,0.411764706,0,0,Nandigama,Rangareddy,82.0
17.14,78.22,2022,44,0.960784314,0.470588235,0.647058824,0.411764706,0,0,Nandigama,Rangareddy,99.97076623
17.14,78.22,2022,45,0.960784314,0.470588235,0.647058824,0.411764706,0,0,Nandigama,Rangareddy,81.0
17.14,78.22,2022,47,0.960784314,0.470588235,0.647058824,0.411764706,0,0,Nandigama,Rangareddy,82.0
17.14,78.22,2022,48,0.960784314,0.470588235,0.647058824,0.411764706,1,1,Nandigama,Rangareddy,82.0
17.14,78.22,2022,49,0.960784314,0.470588235,0.647058824,0.411764706,2,1,Nandigama,Rangareddy,83.0
17.14,78.22,2022,50,0.960784314,0.470588235,0.647058824,0.411764706,1,1,Nandigama,Rangareddy,99.97076623
17.14,78.22,2022,51,0.960784314,0.470588235,0.647058824,0.411764706,3,1,Nandigama,Rangareddy,83.0
17.14,78.22,2022,52,0.960784314,0.470588235,0.647058824,0.411764706,0,0,Nandigama,Rangareddy,99.97076623
17.14,78.23,2022,8,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,99.99789645
17.14,78.23,2022,9,0.196078431,0.176470588,0.176470588,0.137254902,1,1,Nandigama,Rangareddy,99.99789645
17.14,78.23,2022,10,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,99.99789645
17.14,78.23,2022,11,0.196078431,0.176470588,0.176470588,0.137254902,1,1,Nandigama,Rangareddy,81.0
17.14,78.23,2022,12,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,99.99789645
17.14,78.23,2022,13,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,99.99789645
17.14,78.23,2022,43,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,99.97076623
17.14,78.23,2022,44,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,99.97076623
17.14,78.23,2022,45,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,99.97076623
17.14,78.23,2022,47,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,99.97076623
17.14,78.23,2022,48,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,99.97076623
17.14,78.23,2022,49,0.196078431,0.176470588,0.176470588,0.137254902,3,1,Nandigama,Rangareddy,99.97076623
17.14,78.23,2022,50,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,99.97076623
17.14,78.23,2022,51,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,99.97076623
17.14,78.23,2022,52,0.196078431,0.176470588,0.176470588,0.137254902,0,0,Nandigama,Rangareddy,81.0
17.15,78.22,2022,8,3.588235294,0.666666667,3.68627451,0.784313725,13,1,Nandigama,Rangareddy,91.0
17.15,78.22,2022,9,3.588235294,0.666666667,3.68627451,0.784313725,7,1,Nandigama,Rangareddy,99.99789645
17.15,78.22,2022,10,3.588235294,0.666666667,3.68627451,0.784313725,7,1,Nandigama,Rangareddy,84.0
17.15,78.22,2022,11,3.588235294,0.666666667,3.68627451,0.784313725,7,1,Nandigama,Rangareddy,84.0
17.15,78.22,2022,12,3.588235294,0.666666667,3.68627451,0.784313725,3,1,Nandigama,Rangareddy,99.99789645
17.15,78.22,2022,13,3.588235294,0.666666667,3.68627451,0.784313725,4,1,Nandigama,Rangareddy,99.99789645
17.15,78.22,2022,15,3.588235294,0.666666667,3.68627451,0.784313725,0,0,Nandigama,Rangareddy,84.0
17.15,78.22,2022,16,3.588235294,0.666666667,3.68627451,0.784313725,0,0,Nandigama,Rangareddy,89.25218697
17.15,78.22,2022,17,3.588235294,0.666666667,3.68627451,0.784313725,0,0,Nandigama,Rangareddy,69.25218697
17.15,78.22,2022,19,3.588235294,0.666666667,3.68627451,0.784313725,3,1,Nandigama,Rangareddy,89.25218697
17.15,78.22,2022,29,3.588235294,0.666666667,3.68627451,0.784313725,0,0,Nandigama,Rangareddy,69.25218697
17.15,78.22,2022,33,3.588235294,0.666666667,3.68627451,0.784313725,1,1,Nandigama,Rangareddy,69.25218697
17.15,78.22,2022,37,3.588235294,0.666666667,3.68627451,0.784313725,0,0,Nandigama,Rangareddy,69.25218697
17.15,78.22,2022,38,3.588235294,0.666666667,3.68627451,0.784313725,0,0,Nandigama,Rangareddy,69.25218697
17.15,78.22,2022,39,3.588235294,0.666666667,3.68627451,0.784313725,0,0,Nandigama,Rangareddy,86.0
17.15,78.22,2022,42,3.588235294,0.666666667,3.68627451,0.784313725,7,1,Nandigama,Rangareddy,85.0
17.15,78.22,2022,43,3.588235294,0.666666667,3.68627451,0.784313725,8,1,Nandigama,Rangareddy,90.0
17.15,78.22,2022,44,3.588235294,0.666666667,3.68627451,0.784313725,3,1,Nandigama,Rangareddy,87.0
17.15,78.22,2022,45,3.588235294,0.666666667,3.68627451,0.784313725,1,1,Nandigama,Rangareddy,86.0
17.15,78.22,2022,47,3.588235294,0.666666667,3.68627451,0.784313725,9,1,Nandigama,Rangareddy,89.0
17.15,78.22,2022,48,3.588235294,0.666666667,3.68627451,0.784313725,10,1,Nandigama,Rangareddy,90.0
17.15,78.22,2022,49,3.588235294,0.666666667,3.68627451,0.784313725,8,1,Nandigama,Rangareddy,84.0
17.15,78.22,2022,50,3.588235294,0.666666667,3.68627451,0.784313725,3,1,Nandigama,Rangareddy,82.0
17.15,78.22,2022,51,3.588235294,0.666666667,3.68627451,0.784313725,1,1,Nandigama,Rangareddy,90.0
17.15,78.22,2022,52,3.588235294,0.666666667,3.68627451,0.784313725,6,1,Nandigama,Rangareddy,89.0
17.15,78.23,2022,8,0.62745098,0.392156863,0.588235294,0.352941176,4,1,Nandigama,Rangareddy,84.0
17.15,78.23,2022,9,0.62745098,0.392156863,0.588235294,0.352941176,1,1,Nandigama,Rangareddy,99.99789645
17.15,78.23,2022,10,0.62745098,0.392156863,0.588235294,0.352941176,1,1,Nandigama,Rangareddy,99.99789645
17.15,78.23,2022,11,0.62745098,0.392156863,0.588235294,0.352941176,3,1,Nandigama,Rangareddy,82.0
17.15,78.23,2022,12,0.62745098,0.392156863,0.588235294,0.352941176,1,1,Nandigama,Rangareddy,81.0
17.15,78.23,2022,13,0.62745098,0.392156863,0.588235294,0.352941176,1,1,Nandigama,Rangareddy,99.99789645
17.15,78.23,2022,18,0.62745098,0.392156863,0.588235294,0.352941176,0,0,Nandigama,Rangareddy,69.25218697
17.15,78.23,2022,43,0.62745098,0.392156863,0.588235294,0.352941176,1,1,Nandigama,Rangareddy,81.0
17.15,78.23,2022,44,0.62745098,0.392156863,0.588235294,0.352941176,0,0,Nandigama,Rangareddy,99.97076623
17.15,78.23,2022,45,0.62745098,0.392156863,0.588235294,0.352941176,0,0,Nandigama,Rangareddy,81.0
17.15,78.23,2022,47,0.62745098,0.392156863,0.588235294,0.352941176,0,0,Nandigama,Rangareddy,99.97076623
17.15,78.23,2022,48,0.62745098,0.392156863,0.588235294,0.352941176,4,1,Nandigama,Rangareddy,81.0
17.15,78.23,2022,49,0.62745098,0.392156863,0.588235294,0.352941176,1,1,Nandigama,Rangareddy,99.97076623
17.15,78.23,2022,50,0.62745098,0.392156863,0.588235294,0.352941176,0,0,Nandigama,Rangareddy,99.97076623
17.15,78.23,2022,51,0.62745098,0.392156863,0.588235294,0.352941176,1,1,Nandigama,Rangareddy,81.0
17.15,78.23,2022,52,0.62745098,0.392156863,0.588235294,0.352941176,0,0,Nandigama,Rangareddy,81.0
17.16,78.29,2022,8,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,99.99789645
17.16,78.29,2022,9,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,99.99789645
17.16,78.29,2022,10,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,99.99789645
17.16,78.29,2022,11,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,99.99789645
17.16,78.29,2022,12,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,99.99789645
17.16,78.29,2022,13,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,99.99789645
17.16,78.29,2022,43,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,99.97076623
17.16,78.29,2022,44,0.156862745,0.156862745,0.137254902,0.098039216,1,1,Kothur,Rangareddy,99.97076623
17.16,78.29,2022,45,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,81.0
17.16,78.29,2022,47,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,81.0
17.16,78.29,2022,48,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,99.97076623
17.16,78.29,2022,49,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,99.97076623
17.16,78.29,2022,50,0.156862745,0.156862745,0.137254902,0.098039216,0,0,Kothur,Rangareddy,81.0
17.16,78.29,2022,51,0.156862745,0.156862745,0.137254902,0.098039216,3,1,Kothur,Rangareddy,99.97076623
17.16,78.29,2022,52,0.156862745,0.156862745,0.137254902,0.098039216,1,1,Kothur,Rangareddy,81.0
17.17,78.41,2022,13,0.058823529,0.019607843,0.0,0.0,0,0,Maheswaram,Rangareddy,60.93216658
17.17,78.82,2022,11,0.078431373,0.039215686,0.0,0.0,0,0,Narayanapoor,Yadadri Bhuvanagiri,68.88637261
17.17,79.56,2022,21,0.058823529,0.019607843,0.0,0.0,0,0,Suryapet,Suryapet,60.93216658
17.19,79.56,2022,21,0.078431373,0.019607843,0.0,0.0,0,0,Suryapet,Suryapet,80.93216658
17.21,79.52,2022,19,0.078431373,0.019607843,0.019607843,0.019607843,0,0,Kethepally,Nalgonda,80.93216658
17.21,79.87,2022,21,0.058823529,0.019607843,0.019607843,0.019607843,1,1,Mothey,Suryapet,60.93216658
17.22,78.8,2022,11,0.078431373,0.019607843,0.039215686,0.019607843,0,0,Ibrahimpatnam,Rangareddy,80.93216658
17.22,78.81,2022,11,0.078431373,0.019607843,0.019607843,0.019607843,0,0,Ibrahimpatnam,Rangareddy,80.93216658
17.22,78.93,2022,17,0.235294118,0.058823529,0.0,0.0,0,0,Choutuppal,Yadadri Bhuvanagiri,87.0
17.22,78.93,2022,19,0.235294118,0.058823529,0.0,0.0,0,0,Choutuppal,Yadadri Bhuvanagiri,61.21723365
17.22,78.94,2022,17,0.078431373,0.039215686,0.0,0.0,0,0,Choutuppal,Yadadri Bhuvanagiri,61.21723365
17.22,79.02,2022,8,0.62745098,0.333333333,0.705882353,0.352941176,0,0,Chityal,Nalgonda,84.0
17.22,79.02,2022,9,0.62745098,0.333333333,0.705882353,0.352941176,0,0,Chityal,Nalgonda,83.0
17.22,79.02,2022,10,0.62745098,0.333333333,0.705882353,0.352941176,2,1,Chityal,Nalgonda,99.99789645
17.22,79.02,2022,11,0.62745098,0.333333333,0.705882353,0.352941176,0,0,Chityal,Nalgonda,82.0
17.22,79.02,2022,12,0.62745098,0.333333333,0.705882353,0.352941176,2,1,Chityal,Nalgonda,99.99789645
17.22,79.02,2022,13,0.62745098,0.333333333,0.705882353,0.352941176,3,1,Chityal,Nalgonda,81.0
17.22,79.02,2022,43,0.62745098,0.333333333,0.705882353,0.352941176,4,1,Chityal,Nalgonda,99.97076623
17.22,79.02,2022,44,0.62745098,0.333333333,0.705882353,0.352941176,3,1,Chityal,Nalgonda,81.0
17.22,79.02,2022,45,0.62745098,0.333333333,0.705882353,0.352941176,0,0,Chityal,Nalgonda,81.0
17.22,79.02,2022,47,0.62745098,0.333333333,0.705882353,0.352941176,0,0,Chityal,Nalgonda,99.97076623
17.22,79.02,2022,48,0.62745098,0.333333333,0.705882353,0.352941176,1,1,Chityal,Nalgonda,99.97076623
17.22,79.02,2022,49,0.62745098,0.333333333,0.705882353,0.352941176,0,0,Chityal,Nalgonda,81.0
17.22,79.02,2022,50,0.62745098,0.333333333,0.705882353,0.352941176,2,1,Chityal,Nalgonda,99.97076623
17.22,79.02,2022,51,0.62745098,0.333333333,0.705882353,0.352941176,2,1,Chityal,Nalgonda,81.0
17.22,79.02,2022,52,0.62745098,0.333333333,0.705882353,0.352941176,1,1,Chityal,Nalgonda,83.0
17.22,79.03,2022,8,0.294117647,0.235294118,0.431372549,0.235294118,0,0,Chityal,Nalgonda,81.0
17.22,79.03,2022,9,0.294117647,0.235294118,0.431372549,0.235294118,0,0,Chityal,Nalgonda,99.99789645
17.22,79.03,2022,10,0.294117647,0.235294118,0.431372549,0.235294118,0,0,Chityal,Nalgonda,99.99789645
17.22,79.03,2022,11,0.294117647,0.235294118,0.431372549,0.235294118,2,1,Chityal,Nalgonda,99.99789645
17.22,79.03,2022,12,0.294117647,0.235294118,0.431372549,0.235294118,0,0,Chityal,Nalgonda,81.0
17.22,79.03,2022,13,0.294117647,0.235294118,0.431372549,0.235294118,0,0,Chityal,Nalgonda,99.99789645
17.22,79.03,2022,43,0.294117647,0.235294118,0.431372549,0.235294118,2,1,Chityal,Nalgonda,99.97076623
17.22,79.03,2022,44,0.294117647,0.235294118,0.431372549,0.235294118,1,1,Chityal,Nalgonda,99.97076623
17.22,79.03,2022,45,0.294117647,0.235294118,0.431372549,0.235294118,0,0,Chityal,Nalgonda,99.97076623
17.22,79.03,2022,47,0.294117647,0.235294118,0.431372549,0.235294118,2,1,Chityal,Nalgonda,99.97076623
17.22,79.03,2022,48,0.294117647,0.235294118,0.431372549,0.235294118,0,0,Chityal,Nalgonda,99.97076623
17.22,79.03,2022,49,0.294117647,0.235294118,0.431372549,0.235294118,4,1,Chityal,Nalgonda,99.97076623
17.22,79.03,2022,50,0.294117647,0.235294118,0.431372549,0.235294118,0,0,Chityal,Nalgonda,99.97076623
17.22,79.03,2022,51,0.294117647,0.235294118,0.431372549,0.235294118,1,1,Chityal,Nalgonda,99.97076623
17.22,79.03,2022,52,0.294117647,0.235294118,0.431372549,0.235294118,0,0,Chityal,Nalgonda,81.0
17.22,79.05,2022,48,0.058823529,0.019607843,0.0,0.0,0,0,Chityal,Nalgonda,60.58657442
17.23,78.27,2022,45,0.137254902,0.058823529,0.058823529,0.019607843,0,0,Shamshabad,Rangareddy,60.310118
17.23,78.81,2022,11,0.078431373,0.019607843,0.0,0.0,0,0,Ibrahimpatnam,Rangareddy,80.93216658
17.23,78.82,2022,11,0.078431373,0.019607843,0.0,0.0,0,0,Choutuppal,Yadadri Bhuvanagiri,80.93216658
17.24,78.27,2022,48,0.117647059,0.039215686,0.019607843,0.019607843,0,0,Shamshabad,Rangareddy,60.58657442
17.24,78.27,2022,50,0.117647059,0.039215686,0.019607843,0.019607843,0,0,Shamshabad,Rangareddy,60.58657442
17.24,78.8,2022,11,0.098039216,0.019607843,0.0,0.0,0,0,Ibrahimpatnam,Rangareddy,85.0
17.25,78.65,2022,8,0.117647059,0.058823529,0.098039216,0.058823529,0,0,Abdullapurmet,Rangareddy,68.88637261
17.25,78.82,2022,9,0.058823529,0.019607843,0.019607843,0.019607843,0,0,Choutuppal,Yadadri Bhuvanagiri,60.93216658
17.27,79.19,2022,18,0.058823529,0.019607843,0.039215686,0.019607843,0,0,Narketpally,Nalgonda,60.93216658
17.28,79.19,2022,18,0.137254902,0.058823529,0.215686275,0.058823529,0,0,Ramannapet,Yadadri Bhuvanagiri,81.21723365
17.28,79.2,2022,43,0.137254902,0.078431373,0.0,0.0,0,0,Ramannapet,Yadadri Bhuvanagiri,60.310118
17.35,78.12,2022,9,0.156862745,0.058823529,0.019607843,0.019607843,0,0,Chevella,Rangareddy,86.0
17.35,78.24,2022,9,0.176470588,0.019607843,0.0,0.0,0,0,Moinabad,Rangareddy,89.0
17.35,78.25,2022,9,0.058823529,0.019607843,0.019607843,0.019607843,0,0,Moinabad,Rangareddy,60.93216658
17.36,79.44,2022,20,0.058823529,0.019607843,0.0,0.0,0,0,Addagudur,Yadadri Bhuvanagiri,60.93216658
17.39,78.76,2022,22,0.058823529,0.019607843,0.0,0.0,0,0,Bibinagar,Yadadri Bhuvanagiri,60.93216658
17.4,78.11,2022,51,0.078431373,0.039215686,0.019607843,0.019607843,0,0,Shankarpalle,Rangareddy,60.58657442
17.41,78.28,2022,17,0.058823529,0.019607843,0.019607843,0.019607843,0,0,Shankarpalle,Rangareddy,60.93216658
17.44,78.34,2022,13,0.078431373,0.039215686,0.0,0.0,0,0,Serilingampalle,Rangareddy,68.88637261
17.73,78.97,2022,16,0.156862745,0.039215686,0.0,0.0,0,0,Rajapeta,Yadadri Bhuvanagiri,86.0
