latitude,longitude,acq_date,acq_time,satellite,instrument,year,month,week,duration,Mandal_Nam,Dist_Name,confidence
17.64413,80.25761,2023-02-26,6:58,N,VIIRS,2023,2,8,24h,Yellandu,Bhadradri Kothagudem,50
17.64413,80.25761,2023-02-26,6:58,N,VIIRS,2023,2,8,48h,Yellandu,Bhadradri Kothagudem,50
17.64413,80.25761,2023-02-26,6:58,N,VIIRS,2023,2,8,7d,Yellandu,Bhadradri Kothagudem,50
17.64693,80.46552,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Tekulapalle,Bhadradri Kothagudem,50
17.64693,80.46552,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Tekulapalle,Bhadradri Kothagudem,50
17.64693,80.46552,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Tekulapalle,Bhadradri Kothagudem,50
17.64761,80.82805,2023-02-22,7:20,1,VIIRS,2023,2,8,7d,Burgampadu,Bhadradri Kothagudem,50
17.64827,77.55024,2023-02-23,7:54,N,VIIRS,2023,2,8,7d,Zahirabad,Sangareddy,50
17.64916,80.37353,2023-02-22,5:12,T,MODIS,2023,2,8,7d,Yellandu,Bhadradri Kothagudem,52
17.64921,77.63058,2023-02-22,8:11,N,VIIRS,2023,2,8,7d,Zahirabad,Sangareddy,50
17.65136,80.14932,2023-02-20,7:58,1,VIIRS,2023,2,8,7d,Bayyaram,Mahabubabad,50
17.65166,78.15947,2023-02-23,8:41,1,VIIRS,2023,2,8,7d,Hathnoora,Sangareddy,100
17.65191,80.15304,2023-02-20,7:58,1,VIIRS,2023,2,8,7d,Bayyaram,Mahabubabad,50
17.65264,77.56792,2023-02-27,8:20,N,VIIRS,2023,2,9,24h,Zahirabad,Sangareddy,50
17.65264,77.56792,2023-02-27,8:20,N,VIIRS,2023,2,9,48h,Zahirabad,Sangareddy,50
17.65264,77.56792,2023-02-27,8:20,N,VIIRS,2023,2,9,7d,Zahirabad,Sangareddy,50
17.6528,77.87516,2023-02-22,7:20,1,VIIRS,2023,2,8,7d,Sadasivpet,Sangareddy,50
17.65354,80.47721,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Tekulapalle,Bhadradri Kothagudem,50
17.65354,80.47721,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Tekulapalle,Bhadradri Kothagudem,50
17.65354,80.47721,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Tekulapalle,Bhadradri Kothagudem,50
17.65379,80.14902,2023-02-20,7:58,1,VIIRS,2023,2,8,7d,Bayyaram,Mahabubabad,50
17.65395,80.33176,2023-02-26,6:58,N,VIIRS,2023,2,8,24h,Yellandu,Bhadradri Kothagudem,50
17.65395,80.33176,2023-02-26,6:58,N,VIIRS,2023,2,8,48h,Yellandu,Bhadradri Kothagudem,50
17.65395,80.33176,2023-02-26,6:58,N,VIIRS,2023,2,8,7d,Yellandu,Bhadradri Kothagudem,50
17.65455,78.1582,2023-02-23,8:41,1,VIIRS,2023,2,8,7d,Hathnoora,Sangareddy,50
17.65546,80.38873,2023-02-21,7:39,1,VIIRS,2023,2,8,7d,Yellandu,Bhadradri Kothagudem,50
17.65549,78.21953,2023-02-22,7:20,1,VIIRS,2023,2,8,7d,Hathnoora,Sangareddy,50
17.65586,77.90466,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Sadasivpet,Sangareddy,50
17.65586,77.90466,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Sadasivpet,Sangareddy,50
17.65586,77.90466,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Sadasivpet,Sangareddy,50
17.65655,80.15108,2023-02-20,7:09,N,VIIRS,2023,2,8,7d,Bayyaram,Mahabubabad,50
17.65819,80.40166,2023-02-20,7:09,N,VIIRS,2023,2,8,7d,Tekulapalle,Bhadradri Kothagudem,50
17.6588,80.38868,2023-02-20,7:58,1,VIIRS,2023,2,8,7d,Tekulapalle,Bhadradri Kothagudem,50
17.66232,79.87657,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Kesamudram,Mahabubabad,50
17.66232,79.87657,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Kesamudram,Mahabubabad,50
17.66232,79.87657,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Kesamudram,Mahabubabad,50
17.66437,77.72474,2023-02-23,8:41,1,VIIRS,2023,2,8,7d,Kohir,Sangareddy,50
17.66482,77.70092,2023-02-22,5:12,T,MODIS,2023,2,8,7d,Kohir,Sangareddy,62
17.66512,79.0575,2023-02-21,8:28,A,MODIS,2023,2,8,7d,Alair,Yadadri Bhuvanagiri,67
17.66561,79.06409,2023-02-21,8:32,N,VIIRS,2023,2,8,7d,Alair,Yadadri Bhuvanagiri,50
17.66587,80.73241,2023-02-21,7:39,1,VIIRS,2023,2,8,7d,Palvancha,Bhadradri Kothagudem,50
17.66628,79.06976,2023-02-21,8:32,N,VIIRS,2023,2,8,7d,Alair,Yadadri Bhuvanagiri,50
17.6664,80.73341,2023-02-21,7:39,1,VIIRS,2023,2,8,7d,Palvancha,Bhadradri Kothagudem,50
17.66655,79.0685,2023-02-21,8:28,A,MODIS,2023,2,8,7d,Alair,Yadadri Bhuvanagiri,76
17.66808,79.06737,2023-02-21,8:32,N,VIIRS,2023,2,8,7d,Alair,Yadadri Bhuvanagiri,50
17.66811,79.373,2023-02-23,7:54,N,VIIRS,2023,2,8,7d,Palakurthy,Jangoan,50
17.66901,77.82413,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Munipally,Sangareddy,50
17.66901,77.82413,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Munipally,Sangareddy,50
17.66901,77.82413,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Munipally,Sangareddy,50
17.6697,77.82334,2023-02-26,21:08,N,VIIRS,2023,2,8,24h,Munipally,Sangareddy,50
17.6697,77.82334,2023-02-26,21:08,N,VIIRS,2023,2,8,48h,Munipally,Sangareddy,50
17.6697,77.82334,2023-02-26,21:08,N,VIIRS,2023,2,8,7d,Munipally,Sangareddy,50
17.67444,78.69504,2023-02-23,7:54,N,VIIRS,2023,2,8,7d,Muduchinthalaphally,Medchal_Malkajgiri,50
17.67454,80.29858,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Yellandu,Bhadradri Kothagudem,50
17.67454,80.29858,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Yellandu,Bhadradri Kothagudem,50
17.67454,80.29858,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Yellandu,Bhadradri Kothagudem,50
17.67489,80.1069,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Bayyaram,Mahabubabad,50
17.67489,80.1069,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Bayyaram,Mahabubabad,50
17.67489,80.1069,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Bayyaram,Mahabubabad,50
17.67737,80.36703,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Yellandu,Bhadradri Kothagudem,50
17.67737,80.36703,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Yellandu,Bhadradri Kothagudem,50
17.67737,80.36703,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Yellandu,Bhadradri Kothagudem,50
17.67783,78.69445,2023-02-23,7:54,N,VIIRS,2023,2,8,7d,Muduchinthalaphally,Medchal_Malkajgiri,50
17.67895,77.88336,2023-02-23,20:23,N,VIIRS,2023,2,8,7d,Munipally,Sangareddy,50
17.67925,80.10604,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Bayyaram,Mahabubabad,50
17.67925,80.10604,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Bayyaram,Mahabubabad,50
17.67925,80.10604,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Bayyaram,Mahabubabad,50
17.67951,77.87975,2023-02-23,20:23,N,VIIRS,2023,2,8,7d,Munipally,Sangareddy,50
17.68007,80.11037,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Bayyaram,Mahabubabad,50
17.68007,80.11037,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Bayyaram,Mahabubabad,50
17.68007,80.11037,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Bayyaram,Mahabubabad,50
17.68152,78.81374,2023-02-20,7:09,N,VIIRS,2023,2,8,7d,Turkapalle_M,Yadadri Bhuvanagiri,50
17.68206,77.87746,2023-02-23,19:32,1,VIIRS,2023,2,8,7d,Munipally,Sangareddy,50
17.68378,80.37958,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Yellandu,Bhadradri Kothagudem,50
17.68378,80.37958,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Yellandu,Bhadradri Kothagudem,50
17.68378,80.37958,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Yellandu,Bhadradri Kothagudem,50
17.6844,77.89625,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Munipally,Sangareddy,50
17.6844,77.89625,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Munipally,Sangareddy,50
17.6844,77.89625,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Munipally,Sangareddy,50
17.68458,77.7691,2023-02-23,7:54,N,VIIRS,2023,2,8,7d,Jharasangam,Sangareddy,50
17.68512,80.76391,2023-02-20,19:40,N,VIIRS,2023,2,8,7d,Burgampadu,Bhadradri Kothagudem,50
17.68716,80.42017,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Tekulapalle,Bhadradri Kothagudem,50
17.68716,80.42017,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Tekulapalle,Bhadradri Kothagudem,50
17.68716,80.42017,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Tekulapalle,Bhadradri Kothagudem,50
17.68786,80.42077,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Tekulapalle,Bhadradri Kothagudem,50
17.68786,80.42077,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Tekulapalle,Bhadradri Kothagudem,50
17.68786,80.42077,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Tekulapalle,Bhadradri Kothagudem,50
17.68844,78.53347,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Medchal,Medchal_Malkajgiri,50
17.68844,78.53347,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Medchal,Medchal_Malkajgiri,50
17.68844,78.53347,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Medchal,Medchal_Malkajgiri,50
17.68969,80.37884,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Yellandu,Bhadradri Kothagudem,50
17.68969,80.37884,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Yellandu,Bhadradri Kothagudem,50
17.68969,80.37884,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Yellandu,Bhadradri Kothagudem,50
17.69052,80.41959,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Tekulapalle,Bhadradri Kothagudem,50
17.69052,80.41959,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Tekulapalle,Bhadradri Kothagudem,50
17.69052,80.41959,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Tekulapalle,Bhadradri Kothagudem,50
17.69151,80.34202,2023-02-24,8:24,1,VIIRS,2023,2,8,7d,Yellandu,Bhadradri Kothagudem,50
17.69389,80.13553,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Bayyaram,Mahabubabad,50
17.69389,80.13553,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Bayyaram,Mahabubabad,50
17.69389,80.13553,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Bayyaram,Mahabubabad,50
17.6971,80.13697,2023-02-21,8:32,N,VIIRS,2023,2,8,7d,Bayyaram,Mahabubabad,50
17.70009,78.48148,2023-02-25,19:46,N,VIIRS,2023,2,8,48h,Manoharabad,Medak,50
17.70009,78.48148,2023-02-25,19:46,N,VIIRS,2023,2,8,7d,Manoharabad,Medak,50
17.70075,81.06325,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Dummugudem,Bhadradri Kothagudem,50
17.70075,81.06325,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Dummugudem,Bhadradri Kothagudem,50
17.70075,81.06325,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Dummugudem,Bhadradri Kothagudem,50
17.70156,78.20415,2023-02-21,8:32,N,VIIRS,2023,2,8,7d,Hathnoora,Sangareddy,50
17.70598,80.8569,2023-02-27,8:17,N,VIIRS,2023,2,9,24h,Burgampadu,Bhadradri Kothagudem,50
17.70598,80.8569,2023-02-27,8:17,N,VIIRS,2023,2,9,48h,Burgampadu,Bhadradri Kothagudem,50
17.70598,80.8569,2023-02-27,8:17,N,VIIRS,2023,2,9,7d,Burgampadu,Bhadradri Kothagudem,50
17.70604,80.41125,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Tekulapalle,Bhadradri Kothagudem,50
17.70604,80.41125,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Tekulapalle,Bhadradri Kothagudem,50
17.70604,80.41125,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Tekulapalle,Bhadradri Kothagudem,50
17.70626,78.14396,2023-02-25,19:46,N,VIIRS,2023,2,8,48h,Chowtakur,Sangareddy,50
17.70626,78.14396,2023-02-25,19:46,N,VIIRS,2023,2,8,7d,Chowtakur,Sangareddy,50
17.70793,80.13799,2023-02-22,8:11,N,VIIRS,2023,2,8,7d,Bayyaram,Mahabubabad,50
17.70836,80.23026,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Bayyaram,Mahabubabad,50
17.70836,80.23026,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Bayyaram,Mahabubabad,50
17.70836,80.23026,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Bayyaram,Mahabubabad,50
17.70968,77.71408,2023-02-20,8:49,N,VIIRS,2023,2,8,7d,Jharasangam,Sangareddy,50
17.71029,77.49844,2023-02-26,21:08,N,VIIRS,2023,2,8,24h,Zahirabad,Sangareddy,50
17.71029,77.49844,2023-02-26,21:08,N,VIIRS,2023,2,8,48h,Zahirabad,Sangareddy,50
17.71029,77.49844,2023-02-26,21:08,N,VIIRS,2023,2,8,7d,Zahirabad,Sangareddy,50
17.71041,80.22971,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Bayyaram,Mahabubabad,50
17.71041,80.22971,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Bayyaram,Mahabubabad,50
17.71041,80.22971,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Bayyaram,Mahabubabad,50
17.71067,80.40881,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Yellandu,Bhadradri Kothagudem,100
17.71067,80.40881,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Yellandu,Bhadradri Kothagudem,100
17.71067,80.40881,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Yellandu,Bhadradri Kothagudem,100
17.71105,79.79659,2023-02-20,7:58,1,VIIRS,2023,2,8,7d,Nekkonda,Warangal,50
17.71158,78.41969,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Gummadidala,Sangareddy,50
17.71158,78.41969,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Gummadidala,Sangareddy,50
17.71158,78.41969,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Gummadidala,Sangareddy,50
17.71205,80.22965,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Bayyaram,Mahabubabad,50
17.71205,80.22965,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Bayyaram,Mahabubabad,50
17.71205,80.22965,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Bayyaram,Mahabubabad,50
17.7126,77.49898,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Zahirabad,Sangareddy,50
17.7126,77.49898,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Zahirabad,Sangareddy,50
17.7126,77.49898,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Zahirabad,Sangareddy,50
17.71304,80.2367,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Bayyaram,Mahabubabad,50
17.71304,80.2367,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Bayyaram,Mahabubabad,50
17.71304,80.2367,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Bayyaram,Mahabubabad,50
17.71438,80.23499,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Bayyaram,Mahabubabad,50
17.71438,80.23499,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Bayyaram,Mahabubabad,50
17.71438,80.23499,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Bayyaram,Mahabubabad,50
17.71455,78.67796,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Mulug,Siddipet,50
17.71455,78.67796,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Mulug,Siddipet,50
17.71455,78.67796,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Mulug,Siddipet,50
17.71561,79.26492,2023-02-24,7:35,N,VIIRS,2023,2,8,7d,Ragunathpally,Jangoan,50
17.71659,80.40797,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Yellandu,Bhadradri Kothagudem,50
17.71659,80.40797,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Yellandu,Bhadradri Kothagudem,50
17.71659,80.40797,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Yellandu,Bhadradri Kothagudem,50
17.71696,78.49966,2023-02-24,7:35,N,VIIRS,2023,2,8,7d,Manoharabad,Medak,50
17.71815,78.49821,2023-02-24,7:35,N,VIIRS,2023,2,8,7d,Manoharabad,Medak,50
17.71881,78.6805,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Mulug,Siddipet,50
17.71881,78.6805,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Mulug,Siddipet,50
17.71881,78.6805,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Mulug,Siddipet,50
17.71943,80.23681,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Bayyaram,Mahabubabad,50
17.71943,80.23681,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Bayyaram,Mahabubabad,50
17.71943,80.23681,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Bayyaram,Mahabubabad,50
17.7195,80.16177,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Gangaram,Mahabubabad,50
17.7195,80.16177,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Gangaram,Mahabubabad,50
17.7195,80.16177,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.71977,77.86597,2023-02-26,21:08,N,VIIRS,2023,2,8,24h,Munipally,Sangareddy,50
17.71977,77.86597,2023-02-26,21:08,N,VIIRS,2023,2,8,48h,Munipally,Sangareddy,50
17.71977,77.86597,2023-02-26,21:08,N,VIIRS,2023,2,8,7d,Munipally,Sangareddy,50
17.72044,80.14616,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Gangaram,Mahabubabad,50
17.72044,80.14616,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Gangaram,Mahabubabad,50
17.72044,80.14616,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72069,78.28005,2023-02-24,7:35,N,VIIRS,2023,2,8,7d,Narsapur,Medak,50
17.72074,80.48714,2023-02-21,8:32,N,VIIRS,2023,2,8,7d,Tekulapalle,Bhadradri Kothagudem,50
17.72105,80.1499,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Gangaram,Mahabubabad,50
17.72105,80.1499,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Gangaram,Mahabubabad,50
17.72105,80.1499,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72125,80.49109,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Tekulapalle,Bhadradri Kothagudem,50
17.72125,80.49109,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Tekulapalle,Bhadradri Kothagudem,50
17.72125,80.49109,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Tekulapalle,Bhadradri Kothagudem,50
17.72135,80.06126,2023-02-27,8:17,N,VIIRS,2023,2,9,24h,Gudur,Mahabubabad,50
17.72135,80.06126,2023-02-27,8:17,N,VIIRS,2023,2,9,48h,Gudur,Mahabubabad,50
17.72135,80.06126,2023-02-27,8:17,N,VIIRS,2023,2,9,7d,Gudur,Mahabubabad,50
17.72165,80.15361,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Gangaram,Mahabubabad,50
17.72165,80.15361,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Gangaram,Mahabubabad,50
17.72165,80.15361,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72195,80.13001,2023-02-23,8:41,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72201,80.48954,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Tekulapalle,Bhadradri Kothagudem,50
17.72201,80.48954,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Tekulapalle,Bhadradri Kothagudem,50
17.72201,80.48954,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Tekulapalle,Bhadradri Kothagudem,50
17.72214,80.12991,2023-02-23,7:54,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72217,78.57099,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Mulug,Siddipet,50
17.72217,78.57099,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Mulug,Siddipet,50
17.72217,78.57099,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Mulug,Siddipet,50
17.72241,77.86498,2023-02-26,21:08,N,VIIRS,2023,2,8,24h,Munipally,Sangareddy,50
17.72241,77.86498,2023-02-26,21:08,N,VIIRS,2023,2,8,48h,Munipally,Sangareddy,50
17.72241,77.86498,2023-02-26,21:08,N,VIIRS,2023,2,8,7d,Munipally,Sangareddy,50
17.72259,80.4856,2023-02-21,8:32,N,VIIRS,2023,2,8,7d,Tekulapalle,Bhadradri Kothagudem,50
17.72272,80.12395,2023-02-23,8:15,A,MODIS,2023,2,8,7d,Gangaram,Mahabubabad,57
17.72323,80.12936,2023-02-23,8:41,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72381,80.14077,2023-02-23,7:54,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72383,80.14561,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Gangaram,Mahabubabad,50
17.72383,80.14561,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Gangaram,Mahabubabad,50
17.72383,80.14561,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72404,80.13326,2023-02-23,8:15,A,MODIS,2023,2,8,7d,Gangaram,Mahabubabad,56
17.72408,80.4102,2023-02-27,8:17,N,VIIRS,2023,2,9,24h,Yellandu,Bhadradri Kothagudem,50
17.72408,80.4102,2023-02-27,8:17,N,VIIRS,2023,2,9,48h,Yellandu,Bhadradri Kothagudem,50
17.72408,80.4102,2023-02-27,8:17,N,VIIRS,2023,2,9,7d,Yellandu,Bhadradri Kothagudem,50
17.72444,80.14934,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Gangaram,Mahabubabad,50
17.72444,80.14934,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Gangaram,Mahabubabad,50
17.72444,80.14934,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72457,80.13361,2023-02-22,8:11,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72504,80.15304,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Gangaram,Mahabubabad,50
17.72504,80.15304,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Gangaram,Mahabubabad,50
17.72504,80.15304,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72511,80.15343,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Gangaram,Mahabubabad,50
17.72511,80.15343,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Gangaram,Mahabubabad,50
17.72511,80.15343,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72539,77.86738,2023-02-26,21:08,N,VIIRS,2023,2,8,24h,Munipally,Sangareddy,50
17.72539,77.86738,2023-02-26,21:08,N,VIIRS,2023,2,8,48h,Munipally,Sangareddy,50
17.72539,77.86738,2023-02-26,21:08,N,VIIRS,2023,2,8,7d,Munipally,Sangareddy,50
17.72545,80.12935,2023-02-23,7:54,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72573,80.16193,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Gangaram,Mahabubabad,50
17.72573,80.16193,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Gangaram,Mahabubabad,50
17.72573,80.16193,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Gangaram,Mahabubabad,50
17.72602,77.7308,2023-02-21,20:10,1,VIIRS,2023,2,8,7d,Jharasangam,Sangareddy,50
17.72602,80.11045,2023-02-22,19:53,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72654,80.11433,2023-02-23,7:54,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72672,80.10983,2023-02-22,20:44,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72693,78.14927,2023-02-20,20:29,1,VIIRS,2023,2,8,7d,Hathnoora,Sangareddy,50
17.72712,80.14021,2023-02-23,7:54,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72721,80.12213,2023-02-24,20:06,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72956,80.12066,2023-02-24,20:06,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.72963,79.3101,2023-02-23,8:41,1,VIIRS,2023,2,8,7d,Ragunathpally,Jangoan,50
17.73286,80.15079,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Gangaram,Mahabubabad,50
17.73286,80.15079,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Gangaram,Mahabubabad,50
17.73286,80.15079,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Gangaram,Mahabubabad,50
17.73364,77.88148,2023-02-23,20:23,N,VIIRS,2023,2,8,7d,Munipally,Sangareddy,50
17.73606,80.57653,2023-02-21,8:32,N,VIIRS,2023,2,8,7d,Laxmidevipally,Bhadradri Kothagudem,50
17.73699,80.13684,2023-02-24,7:35,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.73718,80.1498,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Gangaram,Mahabubabad,50
17.73718,80.1498,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Gangaram,Mahabubabad,50
17.73718,80.1498,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Gangaram,Mahabubabad,50
17.73833,80.12683,2023-02-24,20:53,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.73868,80.10489,2023-02-23,7:54,N,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.73993,80.22312,2023-02-21,7:39,1,VIIRS,2023,2,8,7d,Gangaram,Mahabubabad,50
17.74066,78.07643,2023-02-27,8:20,N,VIIRS,2023,2,9,24h,Chowtakur,Sangareddy,50
17.74066,78.07643,2023-02-27,8:20,N,VIIRS,2023,2,9,48h,Chowtakur,Sangareddy,50
